clean_text,retweets,favorites
How the Tesla Model Blows the Original Ford Mustang Away:  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
| Tesla owner files lawsuit in California claiming sudden acceleration,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
"New post: Tesla Model X owner claims car accelerated on its own and crashed through a wall""   """,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
"New post: Tesla owner files lawsuit in California claiming sudden acceleration""   """,0.0,0.0
Tesla Model X owner claims car accelerated on its own and crashed through a wall   <,0.0,0.0
"Tesla owner files lawsuit in California claiming sudden acceleration""   """,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla and SolarCity Join Forces to Help a South Pacific Island Dump Fossil Fuel Energy  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   brandnaware,0.0,0.0
businessinsider: Tesla Model X owner claims car accelerated on its own and crashed through a wall …,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,1.0,0.0
"Tesla owner files lawsuit in California claiming sudden acceleration SAN FRANCISCO, Dec (Reuters) - Tesla Motor…  ",0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
I liked a video   IRFP260N Half Bridge PLL Tesla Coil,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration |,0.0,0.0
The Questions Elon Musk did not answer while unveiling the Tesla New Solar Roofing Tiles   ...  ,0.0,0.0
owner files lawsuit in claiming sudden acceleration  ,9.0,2.0
The Questions Elon Musk did not answer while unveiling the Tesla New Solar Roofing Tiles   ...  ,0.0,0.0
The Questions Elon Musk did not answer while unveiling the Tesla New Solar Roofing Tiles  ,1.0,0.0
"Come on folks! , free , .",0.0,1.0
Tesla owner files lawsuit in California claiming sudden acceleration,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   brandnaware,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   ^Re,0.0,0.0
Tesla Model X owner claims car accelerated on its own and crashed through a wall  ,11.0,10.0
Nikola Tesla The Secret UFOs (new )  via,1.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
How Tesla ’s batteries can change the solar power game . -200-how-teslas-batteries-can-change-the-solar-power-game/.WGb2arS3zJ0.twitter …,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
"Tesla loses right to sell cars in Missouri after the state rejects its dealership license renewal, may have to…  ",0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   via,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,2.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Checkout   zyite.com ! Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Small Canadian town convinces Tesla to install Supercharger station  ,0.0,1.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   esticNews/~3/DadIJ2cUBaA/us-tesla-lawsuit-idUSKBN14J1ZE … via,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla made a super fast car this year.,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
With failure comes growth,0.0,0.0
REUTERS BUSINESS - Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  TSLA   wlst.com   er-files-lawsuit-california-234859042.html …,0.0,0.0
  er-files-lawsuit-california-234859042.html … Tesla owner files lawsuit in California claiming sudden acceleration Fu*k me!  TSLA,0.0,0.0
Business News Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
broadcast by : Tesla owner files lawsuit in California claiming sudden acce...  ,0.0,0.0
Will leave in its dust?  ,0.0,2.0
"Letter T on A-Z of : Tesla tragedy, Florida May : . /jun/30/tesla-autopilot-death-self-driving-car-elon-musk …",0.0,0.0
"Tesla is pushing to ‘speed up’ production of Model , says analyst after supply chain check  ",1.0,1.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Today I hired the Tesla Model S D for the day. A truly amazing piece of tech. I'm in love.,0.0,20.0
Tesla owner files lawsuit in California claiming sudden acceleration   la-owner-files-lawsuit-in-california-claiming-sudden-acceleration/ …,0.0,0.0
"Elon Musk just confirmed plans for a new Tesla Roadster via Inhabitat – Green Design, ...  ",0.0,0.0
Stocks: <b> Tesla Motors</b> Inc. (TSLA) Shares Sold by the Henderson Group PLC . ; sa=t&amp;url= …,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   les-lawsuit-in-california-claiming-sudden-acceleration/ …,0.0,0.0
World's most innovative companies: . Tesla . Salesforce . Regeneron . Incyte . Alexion  ,472.0,567.0
ReutersBiz: Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration     vendornaija.co.cc,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,21.0,9.0
Tesla autopilot avoids an accident by reacting amazingly quickly via /r/artificial  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   REUTERS,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration . la-lawsuit-idUSKBN14J1ZE?feedType=RSS&feedNamemesticNews …,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration . la-lawsuit-idUSKBN14J1ZE?feedType=RSS&feedName=businessNews …,0.0,0.0
Right...I cannot wait for President Putin of the US!,0.0,0.0
My new sounds: Right In The Sewer  ight-in-the-sewer … on,0.0,0.0
My mother hasn't answered her phone in the MW3 days,0.0,0.0
"New post: Tesla owner files lawsuit in California claiming sudden acceleration""   """,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration   les-lawsuit-california-claiming-sudden-acceleration-234859541--finance.html?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla owner files lawsuit in California claiming sudden acceleration  ,0.0,0.0
Tesla 's Ability To Sell Cars In Missouri In Limbo After Local Court Ruling - . las-ability-to-sell-cars-in-missouri-in-limbo-after-local-court-ruling/ …,0.0,0.0
Missouri legislature trying to kick Tesla dealerships out of state. Give me a break.,0.0,0.0
I SAW A TESLA IN DINKY SPRINGS! I WANT ONE SO BAD!,0.0,0.0
Stocks: Tesla Motors Inc. (TSLA) Shares Sold by the Henderson Group PLC  ,0.0,0.0
This shitshow will be fun to watch.,0.0,0.0
tbh i wonder if the new tesla drives like this if you floor it while it tries to avoid cars lmao.,0.0,0.0
Tesla Autopilot's new radar technology predicts an accident caught on dashcam a second later  la-autopilot-radar-technology-predict-accident-dashcam/ … さんから,0.0,0.0
How does Tesla know its car batteries aren’t tainted? The company won’t say.  ,0.0,0.0
Will Be the Year Tesla Reigns Supreme—Or Finally Flops  ,0.0,0.0
Trying to kill a friend with a Tesla Model S. Impossible. See the video. . mZp3Y …,0.0,0.0
QuickCharge: Tesla 's radar software can predict the future ,0.0,0.0
Tesla won't open up about its batteries  ,0.0,0.0
Tesla is Top Stock Pick  ,0.0,0.0
Love song - Tesla  tatus/814942944285388801 …,0.0,1.0
Sorry about ur Tesla bro  WESkw …,0.0,1.0
"Tesla Autopilot Works Like it Should, Predicts a Crash Two Cars Ahead Works . opilot-works-predicts-crash-055444976.html?soc_srccial-sh&soc_trk=tw … via",0.0,0.0
will be the year Tesla reigns supreme—or finally flops . ill-year-tesla-reigns-supreme-finally-flops/ … via,0.0,1.0
gigaom: How interested are you in buying a Tesla Model S?   -how-interested-are-you-in-buying-a-tesla-model-s/ …,0.0,0.0
gigaom: Reader preference: Tesla Model S vs. other luxury vehicles   -reader-preference-tesla-model-s-vs-other-luxury-vehicles/ …,0.0,0.0
Where will Tesla be in one year?   -where-will-tesla-be-in-one-year/ …,0.0,0.0
Reader preference: Tesla Model S vs. other luxury vehicles   -reader-preference-tesla-model-s-vs-other-luxury-vehicles/ …,0.0,0.0
Tesla makes Reno a critical stop on way to Las Vegas and CES  …,0.0,0.0
How interested are you in buying a Tesla Model S?   -how-interested-are-you-in-buying-a-tesla-model-s/ …,0.0,0.0
What would it take for you to buy a Tesla Model S?   -what-would-it-take-for-you-to-buy-a-tesla-model-s/ …,0.0,0.0
"I just checked the EPL table. Aside the points we have, our GD is fucking low. I know it'll hurt us in the long run.",0.0,0.0
Reader preference: Tesla Model S vs. other luxury vehicles   -reader-preference-tesla-model-s-vs-other-luxury-vehicles/ …,0.0,0.0
I liked a video   ASMR~ Nikola Tesla 's Electrotherapy,0.0,0.0
Terrifying Tesla Spirit Radio Rebuilt [VIDEO] - > . eo/228826/he_rebuilt_nikola_teslas_historic_spirit_radio_when_he_turns_it_on_this_is_terrifying/ … via,0.0,0.0
You have a spanking and leather fetish,0.0,0.0
: the year Tesla reigns supreme—or finally flops . ill-year-tesla-reigns-supreme-finally-flops/ … via,0.0,0.0
LOL our worst will be a draw,0.0,1.0
Proving beyond all doubt that obola IS % DICK. Just one more mess for trump to clean up.,0.0,0.0
food? Yes. Man can't survive without food.,0.0,0.0
My nigga fly picked me up in that Tesla I know I wanted one soon as I touched the leather... W2TP,3.0,4.0
"is Hang Tough"" by Tesla ! RT & Rate it NOW at   """,0.0,0.0
"- Tesla and Panasonic join forces to begin solar panel production in New York, Japanese electronics comp... ",0.0,0.0
Tesla puts car charging station in Fort MacLeod   s/cana/mEQJW …,0.0,2.0
He Rebuilt Historic ‘ Tesla Spirit Radio’. When He Turns It On? This Is Terrifying! [VIDEO]  ,0.0,0.0
"Tesla speeds off the line with the Model : The company has logged more than ,000 orders, and counting, for its…  ",0.0,1.0
I liked a video   Tesla Autopilot predicts crash seconds before it happens,0.0,0.0
[25] Tesla ’s Latest Autopilot May Avoid Highway Collisions Better Than Humans  ,0.0,0.0
I really like the idea of a Model X and it's undoubtedly neat looking but good gosh those gullwing doors are preposterous and bougie.,0.0,0.0
Elon Musk just confirmed plans for a new Tesla Roadster. My Inhabitat story:   -confirmed-plans-for-a-new-tesla-roadster/ …,0.0,0.0
Lol you guys are really comparing Hazard to United's Ronaldo? Lol.,0.0,0.0
"Tesla Motors, Inc. to Announce Vehicle Deliveries Next Week -   nwitimes.com  ",0.0,0.0
Have you seen our cool Tesla & SpaceX Themed Apparel? ,0.0,0.0
"An artificially intelligent nanoarray"" can offer a fast and ineensive diagnosis of diseases, by identifying…   """,0.0,0.0
Brilliant that Tesla are exhibiting at YORBusiness. . . yorbusinessevents.co.uk /,1.0,0.0
The Nikola Tesla Interview Hidden For Years | World   Truth.TV  ,2.0,2.0
Watch ’s new radar software detect an actual accident before it happens. Read more: ,14.0,20.0
Tesla ’s Ability To Sell Cars In Missouri In Limbo After Local Court Ruling  ,0.0,0.0
Why does this world need more of?,0.0,0.0
Tesla 's Autopilot system appears to predict a car crash . rs/driveon/2016/12/29/teslas-autopilot-system-appears-predict-car-crash/95953872/ …,1.0,0.0
"oh, somewhere deep in seeking alpha, someone calculated combined debt from Solar City and Tesla",0.0,0.0
"I love my Hybrid, but can’t wait to get my Tesla . Especially after seeing the crash avoidance video form this week.",0.0,0.0
. r0YxU&index=1&listLq2LYGvE3co46BrGOazlWo6Ph8qsooLoP … A nearly perfect transcription of Nikola Tesla 's autobiography My Inventions.,0.0,0.0
XC90 is a great car but seriously just miles EV is just a bit pathetic really. You can do better.  status/814965175342272513 …,0.0,1.0
will be the year Tesla reigns supreme—or finally flops . ill-year-tesla-reigns-supreme-finally-flops/ … via,1.0,2.0
Second Tesla charger we installed this month. We have around more to install through out Florida. Jonah is...  ,0.0,0.0
"Tesla unveils a battery to power your home, completel...: . SXHkl:qSi5 … via",0.0,0.0
"German Environment Minister buys a Tesla Model S, takes a swipe at domestic automakers in the …  man-environment-minister-tesla-model-s/ … via",0.0,0.0
A Tesla knew there was a crash ahead and automatically used the brakes to stop the car.  ,0.0,0.0
They don't care. That's why RINGLEADERS who broke laws/continue to LIE/engage in 'political terrorism' to asscover BELONG IN PRISON,0.0,0.0
Tesla Model X P90D Ludicrous humiliates a Corvette Stingray in a new drag race  ,1.0,1.0
...view of ... … . wYYnWAf5NMWwliDupTtAYfeEo0/ …,0.0,0.0
"Featured Stock to See: Tesla Motors, Inc. (NASDAQ:TSLA)  ",0.0,0.0
TAXE LES CLIENTS LAISSANT LEUR VOITURE CHARGEE SUR UN SUPERCHARGEUR   esla-Motors-Superchargeur-recharge-taxe-borne-1511672.html …,0.0,0.0
Watch Tesla Autopilot “Predict” a Car Crash Before It Happens  ,0.0,0.0
"Tesla hires HoloLens designer, second Microsoft employee from the augmented reality program  ",0.0,0.0
GOSPEL HIT : Tonight – Clark Ft Tesla n Shime   -hit-tonight-clark-ft-tesla-n-shime/ …,2.0,2.0
my brother suplexed me once when we were rained out last week,0.0,0.0
second tour around the Tesla Factory  ,0.0,0.0
Is the Make-or-Break Year for Tesla 's Gigafactory - IEEE Spectrum   fd=R&ct2=us&usg=AFQjCNHOGdJLPHcMNBSChkV-tolJ_4VXCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779324193447&eiudmWLCTHsOUWdmar7gF&url= …,0.0,0.0
Aims to Prevent Autonomous Car Hacks Before They Happen  ,0.0,0.0
"Archer would give me a % chance of getting somebody new, though I don't particularly care about either Tesla nor Orion.",0.0,0.0
Tesla Autopilot predicts crash seconds before it happens ,0.0,0.0
. A Tesla Jeep..... Let hope I'm psychic . Virtual Reality Pokémon Go,0.0,0.0
_NewsTechnology: Is the Make-or-Break Year for Tesla ’s Gigafactory  ,0.0,0.0
TTN's story for - Model U - The Tesla Pickup Truck  ,0.0,0.0
TTN's story for - Model U - The Tesla Pickup Truck  ,0.0,3.0
TTN's story for - Model U - The Tesla Pickup Truck  ,0.0,0.0
"Tesla car secrets, easter eggs you may not have known - INSIDER  ",0.0,0.0
Here’s all you need to know about Faraday Future’s plans to dethrone Tesla . day-future-plans-dethrone-174536369.html?soc_srccial-sh&soc_trk=tw … via,0.0,0.0
